,,→ParameterNavn,Energi (kJ),"Energi, deklaration (kJ)",Energi (kcal),"Energi, deklaration (kcal)",Protein,Protein fra Aminosyrer,"Protein, deklaration",Kulhydrat difference,Tilgængelig kulhydrat,"Tilgængelig kulhydrat, deklaration",Kostfibre,Fedt,Alkohol,Salt deklaration,Aske,Tørstof,Vand,A-vitamin,Retinol,beta-Caroten,D-vitamin,D3-vitamin,D2-vitamin,25-hydroxy D3-vitamin,25-hydroxy D2-vitamin,E-vitamin,alfa-Tokoferol,beta-Tokoferol,gamma-Tokoferol,delta-Tokoferol,alfa-Tokotrienol,K1-vitamin,Thiamin (B1-vitamin),Thiamin,Riboflavin (B2-vitamin),Niacinækvivalent,Niacin,B6-vitamin,Pantotensyre,Biotin,Folat,Frit folat,B12-vitamin,C-vitamin,Ascorbinsyre,Dehydroascorbinsyre,Natrium,Kalium,Calcium,Magnesium,Rubidium,Jern,Kobber,Zink,Mangan,Krom,Molybdæn,Cobolt,Selen,Aluminium,Silicium,Bor,Fosfor,Fluor,Chlorid,Brom,Jod,Svovl,Nikkel,Kviksølv,Arsen,Cadmium,Bly,Tin,Fruktose,Galaktose,Glukose,Sum monosakkarider,Laktose,Maltose,Sakkarose,Sum disakkarider,Raffinose,Sum sukkerarter,Tilsat Sukker,Frie sukkerarter,Sorbitol,Sum sukkeralkoholer,Stivelse/Glykogen,Cellulose,Lignin,Uopløselige kostfibre,Høj molekylevægt opløselige kostfibre,Lav molekylevægt opløselige kostfibre,Crude fibre,Neutral detergent fibre,L-mælkesyre,D-mælkesyre,Mælkesyre,Citronsyre,Oxalsyre,Æblesyre,Propionsyre,Benzosyre,Sum organiske syrer,C4:0,C6:0,C8:0,C10:0,C12:0,C13:0,C14:0,C15:0,C16:0,C17:0,C18:0,C20:0,C21:0,C22:0,C23:0,C24:0,"C12:1,n-1","C14:1,n-5","C15:1,n-5","C16:1,n-7","C17:1,n-7","C18:1,n-7","C18:1,n-9","C18:1,n-12","C20:1,n-9","C20:1,n-11","C20:1,n-15","C22:1,n-9","C22:1,n-11","C24:1,n-9","C14:1,n-5,trans","C16:1,n-7,trans","C18:1,trans","C20:1,trans","C22:1,trans","C18:2,n-6","C18:2,konjugeret","C18:3,n-3","C18:3,n-6","C18:4,n-3","C20:2,n-6","C20:3,n-3","C20:3,n-6","C20:4,n-3","C20:4,n-6","C20:5,n-3","C21:5,n-3","C22:2,n-6","C22:3,n-3","C22:4,n-6","C22:5,n-3","C22:5,n-6","C22:6,n-3","C18:2,trans","C18:3,trans",Andre fedtsyrer,Sum mættede fedtsyrer,Sum enkeltumættede fedtsyrer,Sum flerumættede fedtsyrer,Sum transfedtsyrer,Sum fedtsyrer under detektionsgrænsen,Sum fedtsyrer,Sum n-3 fedtsyrer,Sum n-6 fedtsyrer,Kolesterol,Nitrogen,Isoleucin,Leucin,Lysin,Methionin,Cystin,Phenylalanin,Tyrosin,Threonin,Tryptofan,Valin,Arginin,Histidin,Alanin,Asparaginsyre,Glutaminsyre,Glycin,Prolin,Serin,Hydroxyprolin,Ornitin,Histamin,Serotonin,Cholin,Tyramin,Phenylethylamin,Putrescin,Cadaverin,Spermin,Spermidin,Sum biogene aminer,Svind,Nitrogen-til-protein faktor,Fedtsyrekonverteringsfaktor,Massefylde,,,
"Burger med kylling, salat og dressing, fastfood","Hamburger, chicken, salad and dressing, fast foodItem",1621,866,866,207,207,"9,5",,"9,5","20,7","19,2","19,2","1,5","9,9","0,0","1,1","1,7","41,8","58,2",,,,,,,,,,,,,,,,"0,09",,"0,07",,,,,,,,,,,,"448,3","204,2","18,6","19,0",,"0,47","0,07","0,50","0,18",,,,,,,,"119,5",,687,,,,,,,,,,,,,,,,,,,"3,80",,,,,"15,40",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,01","0,00","0,97","0,00","0,30","0,02",,"0,01",,"0,00",,"0,00",,"0,07","0,00","0,24","4,50",,"0,00","0,10",,"0,00","0,00","0,00",,"0,00","0,01","0,00","0,00","2,02","0,00","0,56","0,02","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,01",,"0,00","1,31","4,91","2,59","0,02",,"8,83","0,56","2,04",,"1,52",,,,,,,,,,,,,,,,,,,,,,,"51,90",,,,,,,,0,"6,25","0,894",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Sandwich med kylling, salat og dressing, fastfood","Sandwich with chicken, salad and dressing, fast foodItem",1622,925,925,220,220,"10,5",,"10,5","30,9","28,9","28,9","2,0","6,5","0,0","1,3","1,9","49,8","50,2",,,,,,,,,,,,,,,,"0,12",,"0,06",,,,,,,,,,,,"532,8","185,3","40,8","18,3",,"0,58","0,07","0,60","0,27",,,,,,,,"106,0",,858,,,,,,,,,,,,,,,,,,,"2,99",,,,,"25,90",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,64","0,00","0,19","0,03",,"0,00",,"0,00",,"0,00",,"0,02","0,00","0,16","2,57",,"0,00","0,06",,"0,00","0,00","0,00",,"0,00","0,01","0,00","0,00","1,63","0,00","0,43","0,03","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,01",,"0,00","0,85","2,82","2,08","0,02",,"5,77","0,43","1,65",,"1,68",,,,,,,,,,,,,,,,,,,,,,,"30,50",,,,,,,,0,"6,25","0,891",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Sandwich med kylling og bacon, salat og dressing, fastfood","Sandwich with chicken and bacon, salad and dressing, fast foodItem",1623,861,861,205,205,"11,1",,"11,1","25,3","23,3","23,3","2,0","7,0","0,0","1,4","2,0","45,5","54,6",,,,,,,,,,,,,,,,"0,12",,"0,08",,,,,,,,,,,,"546,3","217,5","19,4","19,1",,"0,55","0,07","0,65","0,21",,,,,,,,"125,0",,864,,,,,,,,,,,,,,,,,,,"4,68",,,,,"18,60",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,02","0,00","0,93","0,00","0,33","0,01",,"0,00",,"0,00",,"0,00",,"0,04","0,00","0,14","2,15",,"0,00","0,03",,"0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","2,21","0,00","0,37","0,02","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,00",,"0,00","1,29","2,36","2,60","0,00",,"6,25","0,37","2,23",,"1,77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,889",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Sandwich med skinke og ost, salat og dressing, fastfood","Sandwich, ham and cheese, salad and dressing, fast foodItem",1624,945,945,225,225,"9,3",,"9,3","27,9","26,2","26,2","1,7","8,9","0,0","1,4","2,1","48,1","51,9",,,,,,,,,,,,,,,,"0,13",,"0,09",,,,,,,,,,,,"567,3","148,0","123,0","18,7",,"0,55","0,07","1,07","0,27",,,,,,,,"139,8",,880,,,,,,,,,,,,,,,,,,,"3,54",,,,,"22,60",,,,,,,,,,,,,,,,,"0,12","0,08","0,04","0,10","0,09",,"0,34","0,03","1,47","0,00","0,51","0,00",,"0,00",,"0,00",,"0,02",,"0,07","0,00","0,14","2,54",,"0,00","0,05",,"0,00","0,00","0,00",,"0,00","0,11","0,00","0,00","1,77","0,00","0,33","0,01","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,01",,"0,01","2,77","2,83","2,11","0,12",,"7,84","0,33","1,78",,"1,48",,,,,,,,,,,,,,,,,,,,,,,"40,30",,,,,,,,0,"6,25","0,883",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Sandwich med æg / rejer, salat og dressing, fastfood","Sandwich with eggs / shrimp, salad and dressing, fast foodItem",1625,781,781,186,186,"7,8",,"7,8","25,6","24,1","24,1","1,5","6,2","0,0","1,1","1,5","41,1","59,0",,,,,,,,,,,,,,,,"0,12",,"0,10",,,,,,,,,,,,"425,5","136,0","30,7","16,4",,"0,78","0,09","0,63","0,30",,,,,,,,"91,8",,682,,,,,,,,,,,,,,,,,,,"2,20",,,,,"21,90",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,02","0,00","0,77","0,00","0,25","0,00",,"0,00",,"0,00",,"0,00",,"0,07","0,00","0,15","2,53",,"0,00","0,06",,"0,01","0,00","0,00",,"0,00","0,00","0,00","0,00","1,20","0,00","0,36","0,01","0,00","0,00",,,"0,00","0,02","0,00",,,,,"0,00",,"0,02","0,00",,"0,00","1,04","2,81","1,61","0,00",,"5,46","0,38","1,23",,"1,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,887",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Sandwich med fisk, salat og dressing, fastfood","Sandwich with seafood, salad and dressing, fast foodItem",1626,853,853,203,203,"9,6",,"9,6","26,7","24,9","24,9","1,8","6,8","0,0","1,3","1,9","45,0","55,0",,,,,,,,,,,,,,,,"0,13",,"0,05",,,,,,,,,,,,"509,0","188,3","19,7","18,1",,"0,49","0,07","0,44","0,25",,,,,,,,"100,5",,839,,,,,,,,,,,,,,,,,,,"1,93",,,,,"22,90",,,,,,,,,,,,,,,,,"0,01","0,01","0,00","0,01","0,01",,"0,11","0,01","0,67","0,00","0,19","0,02",,"0,00",,"0,00",,"0,00",,"0,08","0,00","0,18","2,47",,"0,00","0,19",,"0,04","0,13","0,01",,"0,00","0,04","0,00","0,00","1,12","0,00","0,42","0,00","0,02","0,00",,,"0,02","0,00","0,08",,,,,"0,04",,"0,16","0,00",,"0,01","1,03","3,09","1,86","0,04",,"6,03","0,74","1,12",,"1,53",,,,,,,,,,,,,,,,,,,,,,,"43,50",,,,,,,,0,"6,25","0,884",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Sandwich med kebab, salat og dressing, fastfood","Sandwich with kebab, salad and dressing, fast foodItem",1627,906,906,216,216,"8,5",,"8,5","25,4","23,7","23,7","1,7","9,3","0,0","1,1","1,7","45,0","55,0",,,,,,,,,,,,,,,,"0,08",,"0,08",,,,,,,,,,,,"442,5","192,5","46,7","16,7",,"1,06","0,05","1,56","0,26",,,,,,,,"92,5",,713,,,,,,,,,,,,,,,,,,,"3,41",,,,,"20,30",,,,,,,,,,,,,,,,,"0,02","0,00","0,00","0,01","0,02",,"0,12","0,00","1,36","0,00","0,57","0,00",,"0,00",,"0,00",,"0,00",,"0,10","0,00","0,16","2,87",,"0,00","0,03",,"0,00","0,00","0,00",,"0,00","0,07","0,00","0,00","2,48","0,00","0,41","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,03",,"0,01","2,10","3,16","2,89","0,10",,"8,26","0,41","2,48",,"1,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,888",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Sandwich med ribbenssteg, rødkål og agurk, fastfood","Sandwich with roast pork, red cabbage and cucumber pickles, fast foodItem",1628,1052,1052,251,251,"14,3",,"14,3","21,8","20,1","20,1","1,7","12,3","0,0","1,1","1,7","50,0","50,0",,,,,,,,,,,,,,,,"0,32",,"0,09",,,,,,,,,,,,"424,9","227,8","22,1","19,1",,"0,59","0,07","1,09","0,17",,,,,,,,"114,3",,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,10","0,00","2,17","0,00","1,08","0,00",,"0,00",,"0,00",,"0,00",,"0,20","0,00","0,34","4,64",,"0,00","0,10",,"0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","2,00","0,00","0,34","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,00",,"0,00","3,35","5,27","2,34","0,01",,"10,97","0,34","2,00",,"2,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,892",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Trekantsandwich med kylling og bacon, salat og dressing, fastfood","Triangle sandwich with chicken and bacon, salad and dressing, fast foodItem",1629,865,865,206,206,"11,3",,"11,3","21,6","19,9","19,9","1,7","8,7","0,0","1,2","1,9","43,5","56,5",,,,,,,,,,,,,,,,"0,16",,"0,07",,,,,,,,,,,,"497,4","196,6","55,8","22,9",,"0,89","0,08","0,73","0,32",,,,,,,,"124,3",,770,,,,,,,,,,,,,,,,,,,"4,68",,,,,"15,20",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,02","0,00","0,99","0,00","0,40","0,02",,"0,00",,"0,00",,"0,00",,"0,06","0,00","0,22","3,47",,"0,00","0,09",,"0,01","0,00","0,00",,"0,00","0,02","0,00","0,00","1,90","0,00","0,52","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,00",,"0,00","1,42","3,86","2,42","0,02",,"7,72","0,52","1,90",,"1,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,889",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Trekantsandwich med skinke og ost, salat og dressing, fastfood","Triangle sandwich with ham and cheese, salad and dressing, fast foodItem",1630,960,960,229,229,"10,4",,"10,4","22,9","21,2","21,2","1,7","11,1","0,0","1,2","2,1","46,5","53,5",,,,,,,,,,,,,,,,"0,20",,"0,10",,,,,,,,,,,,"487,4","144,0","167,6","21,3",,"0,81","0,07","1,17","0,32",,,,,,,,"158,8",,792,,,,,,,,,,,,,,,,,,,"3,54",,,,,"17,60",,,,,,,,,,,,,,,,,"0,16","0,10","0,05","0,13","0,16",,"0,47","0,05","1,98","0,00","0,64","0,00",,"0,00",,"0,00",,"0,02",,"0,09","0,00","0,17","3,20",,"0,00","0,06",,"0,00","0,00","0,00",,"0,00","0,15","0,00","0,00","1,82","0,00","0,41","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,03",,"0,00","3,74","3,54","2,22","0,18",,"9,69","0,41","1,82",,"1,66",,,,,,,,,,,,,,,,,,,,,,,"40,30",,,,,,,,0,"6,25","0,876",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Trekantsandwich med æg, salat og dressing, fastfood","Triangle sandwich with eggs, salad and dressing, fast foodItem",1631,856,856,204,204,"8,7",,"8,7","22,1","20,4","20,4","1,7","9,4","0,0","1,2","1,8","42,0","58,0",,,,,,,,,,,,,,,,"0,14",,"0,10",,,,,,,,,,,,"494,0","148,3","54,4","19,9",,"1,34","0,10","1,16","0,29",,,,,,,,"105,5",,744,,,,,,,,,,,,,,,,,,,"2,20",,,,,"18,20",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,02","0,00","1,19","0,00","0,43","0,00",,"0,00",,"0,00",,"0,00",,"0,08","0,00","0,25","3,94",,"0,00","0,09",,"0,01","0,00","0,00",,"0,00","0,03","0,00","0,00","2,00","0,00","0,51","0,00","0,00","0,00",,,"0,00","0,01","0,00",,,,,"0,00",,"0,01","0,01",,"0,00","1,63","4,37","2,53","0,04",,"8,58","0,52","2,01",,"1,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,912",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Sandwich med frikadelle, salat og dressing, fastfood","Sandwich with meatball, salad and dressing, fast foodItem",1632,918,918,219,219,"8,8",,"8,8","25,6","23,9","23,9","1,7","9,4","0,0","1,1","1,7","45,5","54,5",,,,,,,,,,,,,,,,"0,24",,"0,09",,,,,,,,,,,,"442,4","193,6","23,9","17,4",,"0,69","0,08","1,02","0,22",,,,,,,,"94,0",,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,01",,"0,08","0,00","1,58","0,00","0,70","0,00",,"0,00",,"0,00",,"0,00",,"0,14","0,00","0,24","3,67",,"0,00","0,08",,"0,02","0,00","0,00",,"0,00","0,04","0,00","0,00","1,48","0,00","0,35","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,00",,"0,00","2,37","4,15","1,84","0,05",,"8,40","0,35","1,48",,"1,40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,890",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Pitasandwich med kebab, salat og dressing, fastfood","Pita sandwich with kebab, salad and dressing, fast foodItem",1633,723,723,172,172,"9,1",,"9,1","18,2","16,6","16,6","1,6","7,4","0,0","0,9","1,4","36,1","63,9",,,,,,,,,,,,,,,,"0,11",,"0,09",,,,,,,,,,,,"364,5","231,0","24,5","17,8",,"1,12","0,07","1,73","0,21",,,,,,,,"101,8",,541,,,,,,,,,,,,,,,,,,,"2,00",,,,,"14,60",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,01","0,01",,"0,12","0,00","1,14","0,00","0,51","0,00",,"0,00",,"0,00",,"0,00",,"0,10","0,00","0,13","2,27",,"0,00","0,02",,"0,00","0,00","0,00",,"0,00","0,10","0,00","0,00","1,66","0,00","0,28","0,01","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,03",,"0,00","1,78","2,51","1,95","0,13",,"6,38","0,28","1,67",,"1,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,865",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Pitasandwich med kylling, salat og dressing, fastfood","Pita sandwich with chicken, salad and dressing, fast foodItem",1634,695,695,165,165,"9,8",,"9,8","19,4","18,0","18,0","1,4","5,7","0,0","0,9","1,5","36,5","63,6",,,,,,,,,,,,,,,,"0,11",,"0,07",,,,,,,,,,,,"373,0","212,0","21,2","18,5",,"0,53","0,06","0,52","0,18",,,,,,,,"106,5",,592,,,,,,,,,,,,,,,,,,,"2,99",,,,,"15,00",,,,,,,,,,,,,,,,,"0,01","0,01","0,00","0,01","0,03",,"0,06","0,01","0,67","0,00","0,20","0,01",,"0,00",,"0,00",,"0,00",,"0,06","0,00","0,14","2,23",,"0,00","0,06",,"0,03","0,00","0,00",,"0,00","0,02","0,00","0,00","1,28","0,00","0,31","0,02","0,00","0,00",,,"0,00","0,01","0,00",,,,,"0,00",,"0,00","0,01",,"0,00","1,00","2,51","1,62","0,03",,"5,16","0,31","1,31",,"1,57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,905",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Pitasandwich med rejer, salat og dressing, fastfood","Pita sandwich with shrimp, salad and dressing, fast foodItem",1635,539,539,128,128,"5,8",,"5,8","16,5","15,1","15,1","1,5","4,7","0,0","0,8","1,3","28,3","71,7",,,,,,,,,,,,,,,,"0,08",,"0,04",,,,,,,,,,,,"327,3","150,0","27,6","15,6",,"0,34","0,08","0,45","0,18",,,,,,,,"63,3",,527,,,,,,,,,,,,,,,,,,,"2,10",,,,,"13,00",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,05","0,00","0,64","0,00","0,17","0,01",,"0,00",,"0,00",,"0,00",,"0,02","0,00","0,08","1,26",,"0,00","0,01",,"0,01","0,00","0,00",,"0,00","0,02","0,00","0,00","1,63","0,00","0,24","0,00","0,00","0,00",,,"0,00","0,00","0,03",,,,,"0,00",,"0,01","0,01",,"0,00","0,87","1,38","1,91","0,03",,"4,18","0,28","1,63",,"0,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,895",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Pitasandwich med falafel, salat og dressing, fastfood","Pita sandwich with falafel, salad and dressing, fast foodItem",1636,918,918,219,219,"6,2",,"6,2","28,6","25,7","25,7","2,9","9,5","0,0","1,0","1,7","46,0","54,1",,,,,,,,,,,,,,,,"0,12",,"0,05",,,,,,,,,,,,"382,0","235,5","45,0","29,1",,"1,10","0,14","0,69","0,59",,,,,,,,"96,3",,566,,,,,,,,,,,,,,,,,,,"2,10",,,,,"23,60",,,,,,,,,,,,,,,,,"0,02","0,00","0,00","0,00","0,00",,"0,07","0,00","1,00","0,00","0,26","0,04",,"0,01",,"0,00",,"0,00",,"0,01","0,00","0,21","3,95",,"0,00","0,09",,"0,00","0,00","0,00",,"0,00","0,02","0,00","0,00","2,12","0,00","0,51","0,02","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,01",,"0,00","1,41","4,26","2,65","0,03",,"8,34","0,51","2,14",,"0,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,876",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Pitasandwich med salat og dressing, fastfood","Pita sandwich with salad and dressing, fast foodItem",1637,629,629,150,150,"3,6",,"3,6","21,5","19,6","19,6","1,9","5,9","0,0","0,5","1,0","32,0","68,0",,,,,,,,,,,,,,,,"0,08",,"0,05",,,,,,,,,,,,"219,0","167,3","25,7","14,5",,"0,37","0,05","0,35","0,30",,,,,,,,"53,0",,371,,,,,,,,,,,,,,,,,,,"2,10",,,,,"17,50",,,,,,,,,,,,,,,,,"0,02","0,00","0,00","0,00","0,03",,"0,08","0,00","0,67","0,00","0,19","0,02",,"0,00",,"0,00",,"0,00",,"0,02","0,00","0,14","2,30",,"0,00","0,06",,"0,00","0,00","0,00",,"0,00","0,02","0,00","0,00","1,27","0,00","0,37","0,01","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,01",,"0,01","1,02","2,51","1,65","0,03",,"5,22","0,37","1,28",,"0,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,881",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Dürumrulle med kebab, salat og dressing, fastfood","Dürüm roll with kebab, salad and dressing, fast foodItem",1638,943,943,225,225,"12,6",,"12,6","22,4","20,3","20,3","2,1","9,9","0,0","1,3","2,1","47,0","53,0",,,,,,,,,,,,,,,,"0,10",,"0,10",,,,,,,,,,,,"532,0","286,3","19,0","20,6",,"1,25","0,08","2,60","0,23",,,,,,,,"133,8",,783,,,,,,,,,,,,,,,,,,,"2,00",,,,,"18,30",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,16","0,01","1,57","0,00","0,96","0,00",,"0,00",,"0,00",,"0,00",,"0,16","0,00","0,20","3,58",,"0,00","0,06",,"0,00","0,00","0,00",,"0,00","0,29","0,00","0,00","1,18","0,00","0,35","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,04",,"0,02","2,69","4,00","1,53","0,32",,"8,56","0,35","1,18",,"2,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,865",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Pølse med bacon, ristet, fastfood","Bacon-Wrapped Frankfurt sausage, freid, fast foodItem",1639,1319,1319,318,318,"16,3",,"16,3","4,2","4,0","4,0","0,2","26,3","0,0","3,3","4,1","50,9","49,2",,,,,,,,,,,,,,,,"0,46",,"0,13",,,,,,,,,,,,"1320,0","265,8","18,6","20,7",,"0,87","0,09","1,64","0,11",,,,,,,,"202,5",,1875,,,,,,,,,,,,,,,,,,,"0,00",,,,,"4,00",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,34","0,00","5,90","0,00","3,18","0,00",,"0,00",,"0,00",,"0,00",,"0,66","0,00","0,80","9,63",,"0,00","0,19",,"0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","2,21","0,00","0,20","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,00",,"0,00","9,41","11,27","2,41","0,00",,"23,09","0,20","2,21",,"2,61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,880",,127,Andre sammensatte fødevarer,Other composite foods
"Fransk hot dog, fastfood","French Hotdog, fast foodItem",1640,1186,1186,284,284,"10,2",,"10,2","27,5","25,9","25,9","1,6","15,2","0,0","1,9","2,5","55,3","44,7",,,,,,,,,,,,,,,,"0,28",,"0,08",,,,,,,,,,,,"767,5","169,0","32,5","17,6",,"0,77","0,08","0,91","0,25",,,,,,,,"141,8",,1127,,,,,,,,,,,,,,,,,,,"2,67",,,,,"23,20",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,16","0,00","2,92","0,00","1,49","0,00",,"0,00",,"0,00",,"0,00",,"0,29","0,00","0,44","5,80",,"0,00","0,13",,"0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","1,99","0,00","0,38","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,00",,"0,00","4,56","6,65","2,37","0,00",,"13,58","0,38","1,99",,"1,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,896",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Hot dog, almindelig, fastfood","Hotdog, fast foodItem",1641,1070,1070,256,256,"8,5",,"8,5","22,4","20,8","20,8","1,6","15,1","0,0","1,6","2,2","48,2","51,8",,,,,,,,,,,,,,,,"0,20",,"0,06",,,,,,,,,,,,"654,3","185,3","28,6","19,7",,"0,79","0,08","0,81","0,25",,,,,,,,"111,5",,963,,,,,,,,,,,,,,,,,,,"3,92",,,,,"16,90",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,14","0,00","2,94","0,00","1,28","0,00",,"0,00",,"0,00",,"0,00",,"0,26","0,00","0,41","5,80",,"0,00","0,15",,"0,13","0,00","0,00",,"0,00","0,03","0,00","0,00","1,78","0,00","0,40","0,00","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,01",,"0,00","4,35","6,75","2,19","0,04",,"13,33","0,40","1,78",,"1,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,881",,131,"Sandwich, burger, hotdog, pita o.l.","Sandwich, burger, hotdog etc."
"Pølsemix med pommes frites, fastfood","Frankfurt sausage mix, fried, with frensh fries, fast foodItem",1642,1349,1349,323,323,"8,0",,"8,0","29,3","26,9","26,9","2,4","19,9","0,0","1,7","2,8","59,9","40,1",,,,,,,,,,,,,,,,"0,21",,"0,07",,,,,,,,,,,,"687,8","447,6","17,7","27,4",,"0,88","0,15","0,89","0,17",,,,,,,,"156,0",,974,,,,,,,,,,,,,,,,,,,"0,20",,,,,"26,70",,,,,,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00",,"0,16","0,00","4,10","0,00","1,38","0,01",,"0,00",,"0,00",,"0,00",,"0,23","0,00","0,45","7,83",,"0,00","0,12",,"0,00","0,00","0,00",,"0,00","0,08","0,00","0,00","2,84","0,00","0,48","0,02","0,00","0,00",,,"0,00","0,00","0,00",,,,,"0,00",,"0,00","0,03",,"0,00","5,65","8,63","3,34","0,10",,"17,72","0,48","2,86",,"1,27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"6,25","0,889",,127,Andre sammensatte fødevarer,Other composite foods
